Word,Entity
?,o
,
What,o
is,o
the,o
address,o
of,o
The,o
Lot,o
City,o
Center,o
?,o
,
Sounds,o
good,o
.,o
That,o
is,o
all,o
I,o
need,o
.,o
,
Can,o
you,o
do,o
a,o
search,o
for,o
me,o
?,o
I,o
'm,o
looking,o
for,o
3d,B-show_type
movies,o
in,o
San,B-location
Jose,I-location
.,o
,
What,o
time,o
is,o
How,B-movie_name
to,I-movie_name
Train,I-movie_name
Your,I-movie_name
Dragon,I-movie_name
:,I-movie_name
The,I-movie_name
Hidden,I-movie_name
World,I-movie_name
playing,o
at,o
?,o
,
I,o
'd,o
like,o
to,o
see,o
it,o
on,o
March,B-show_date
1st,I-show_date
.,o
,
That,o
sounds,o
great,o
",",o
that,o
's,o
all,o
I,o
need,o
for,o
now,o
.,o
,
I,o
'd,o
like,o
to,o
watch,o
a,o
movie,o
",",o
can,o
you,o
find,o
a,o
showing,o
for,o
me,o
?,o
,
I,o
'm,o
in,o
San,B-location
Ramon,I-location
",",o
please,o
find,o
a,o
movie,o
there,o
.,o
,
Breakthrough,B-movie_name
sounds,o
great,o
.,o
,
No,o
",",o
I,o
do,o
n't,o
need,o
tickets,o
right,o
away,o
.,o
What,o
time,o
is,o
their,o
imax,B-show_type
showing,o
?,o
,
Please,o
check,o
the,o
9th,B-show_date
of,I-show_date
this,I-show_date
month,I-show_date
.,o
,
Where,o
's,o
that,o
theater,o
?,o
,
Oh,o
great,o
",",o
thanks,o
a,o
lot,o
.,o
That,o
's,o
all,o
.,o
,
Look,o
for,o
a,o
movie,o
for,o
me,o
to,o
watch,o
.,o
,
Find,o
me,o
movies,o
in,o
Union,B-location
City,I-location
.,o
,
Captain,B-movie_name
Marvel,I-movie_name
sounds,o
great,o
.,o
At,o
what,o
time,o
could,o
I,o
watch,o
it,o
?,o
,
I,o
'd,o
like,o
to,o
watch,o
it,o
on,o
the,o
7th,B-show_date
of,I-show_date
March,I-show_date
.,o
,
Sounds,o
good,o
.,o
,
No,o
",",o
I,o
do,o
not,o
want,o
to,o
buy,o
them,o
right,o
now,o
.,o
,
No,o
",",o
thanks,o
.,o
,
I,o
'd,o
like,o
to,o
see,o
an,o
imax,B-show_type
show,o
at,I-theater_name
Century,B-theater_name
at,I-theater_name
Pacific,I-theater_name
Commons,I-theater_name
.,o
I,o
want,o
to,o
watch,o
it,o
.,o
,
Can,o
you,o
check,o
for,o
a,o
movie,o
in,o
Fremont,B-location
?,o
,
Check,o
for,o
other,o
movies,o
.,o
,
Lets,o
do,o
Shazam,B-movie_name
.,o
,
Not,o
right,o
now,o
.,o
,
When,o
can,o
I,o
see,o
it,o
on,o
the,o
8th,B-show_date
of,I-show_date
March,I-show_date
?,o
,
Where,o
is,o
it,o
?,o
What,o
genre,o
?,o
,
Great,o
",",o
i,o
like,o
that,o
,
No,o
thank,o
you,o
,
I,o
want,o
to,o
watch,o
a,o
movie,o
.,o
,
Please,o
look,o
for,o
movies,o
in,o
SFO,B-location
.,o
,
Please,o
find,o
other,o
options,o
.,o
,
Please,o
find,o
some,o
other,o
options,o
in,o
imax,B-show_type
.,o
,
Hotel,B-movie_name
Mumbai,I-movie_name
is,o
perfect,o
.,o
,
No,o
",",o
not,o
yet,o
.,o
,
What,o
time,o
is,o
the,o
showtimes,o
on,o
March,B-show_date
1st,I-show_date
?,o
,
That,o
sounds,o
perfect,o
.,o
,
I,o
am,o
meeting,o
a,o
friend,o
later,o
and,o
we,o
are,o
planning,o
to,o
watch,o
a,o
movie,o
.,o
Can,o
you,o
find,o
movies,o
nearby,o
?,o
,
Can,o
you,o
find,o
all,o
movies,o
in,o
Pleasant,B-location
Hill,I-location
?,o
,
I,o
would,o
like,o
to,o
watch,o
Hotel,B-movie_name
Mumbai,I-movie_name
.,o
What,o
time,o
is,o
it,o
playing,o
?,o
,
On,o
the,o
2nd,B-show_date
of,I-show_date
this,I-show_date
month,I-show_date
",",o
I,o
want,o
to,o
watch,o
a,o
3d,B-show_type
movie,o
.,o
Can,o
you,o
tell,o
me,o
what,o
3d,B-show_type
movies,o
are,o
playing,o
near,o
me,o
?,o
,
Thank,o
you,o
for,o
the,o
information,o
.,o
,
No,o
.,o
I,o
just,o
needed,o
information,o
about,o
the,o
movie,o
.,o
,
Hey,o
",",o
they,o
got,o
any,o
Fantasy,B-genre
movies,o
playing,o
at,o
THE,B-theater_name
LOT,I-theater_name
City,I-theater_name
Center,I-theater_name
?,o
,
Look,o
in,o
San,B-location
Ramon,I-location
.,o
,
Lets,o
go,o
with,o
Hellboy,B-movie_name
.,o
,
No,o
.,o
Do,o
n't,o
do,o
that,o
.,o
What,o
time,o
is,o
the,o
movie,o
.,o
,
The,o
1st,B-show_date
of,I-show_date
this,I-show_date
month,I-show_date
.,o
Look,o
for,o
the,o
3d,B-show_type
version,o
.,o
,
What,o
's,o
the,o
damage,o
?,o
And,o
where,o
is,o
the,o
theater,o
?,o
,
Sounds,o
like,o
a,o
plan,o
.,o
I,o
'm,o
good,o
for,o
now,o
.,o
,
I,o
want,o
to,o
watch,o
movie,o
.,o
Any,o
kind,o
of,o
movie,o
works,o
for,o
me,o
.,o
,
Can,o
you,o
find,o
movies,o
playing,o
in,o
Martinez,B-location
.,o
,
What,o
else,o
is,o
playing,o
?,o
,
Missing,B-movie_name
Link,I-movie_name
is,o
great,o
!,o
What,o
time,o
I,o
see,o
it,o
?,o
I,o
want,o
to,o
see,o
it,o
on,o
the,o
1st,B-show_date
of,I-show_date
March,I-show_date
at,o
Contra,B-theater_name
Costa,I-theater_name
.,o
,
What,o
is,o
the,o
address,o
?,o
,
What,o
kind,o
of,o
film,o
is,o
it,o
?,o
How,o
much,o
does,o
it,o
cost,o
?,o
,
Sounds,o
excellent,o
.,o
That,o
is,o
all,o
I,o
wanted,o
?,o
,
I,o
would,o
like,o
to,o
search,o
for,o
a,o
movie,o
to,o
watch,o
.,o
,
Can,o
you,o
find,o
me,o
movies,o
shown,o
in,o
Emeryville,B-location
,
Please,o
find,o
some,o
more,o
movies,o
.,o
I,o
would,o
like,o
to,o
watch,o
at,o
AMC,B-theater_name
Bay,I-theater_name
Street,I-theater_name
for,o
a,o
3d,B-show_type
show,o
.,o
,
Pet,B-movie_name
Sematary,I-movie_name
is,o
so,o
good,o
.,o
What,o
time,o
can,o
I,o
watch,o
it,o
?,o
My,o
preferred,o
date,o
is,o
March,B-show_date
8th,I-show_date
.,o
,
Is,o
there,o
any,o
other,o
time,o
the,o
movie,o
is,o
playing,o
?,o
,
Could,o
you,o
try,o
once,o
?,o
I,o
wan,o
na,o
watch,o
it,o
on,o
Saturday,B-show_date
this,I-show_date
week,I-show_date
.,o
,
Sounds,o
great,o
.,o
Thats,o
all,o
I,o
need,o
.,o
,
Find,o
me,o
a,o
regular,B-show_type
movie,o
to,o
watch,o
.,o
,
I,o
am,o
in,o
Concord,B-location
.,o
,
Dumbo,B-movie_name
works,o
for,o
me,o
.,o
,
No,o
",",o
not,o
right,o
now,o
.,o
What,o
time,o
is,o
it,o
playing,o
?,o
,
I,o
want,o
to,o
see,o
it,o
on,o
March,B-show_date
1st,I-show_date
.,o
,
What,o
is,o
their,o
address,o
and,o
what,o
is,o
the,o
price,o
of,o
a,o
ticket,o
?,o
,
That,o
is,o
great,o
.,o
,
No,o
",",o
that,o
is,o
all,o
.,o
Thanks,o
.,o
,
I,o
want,o
to,o
find,o
a,o
movie,o
to,o
watch,o
.,o
I,o
want,o
to,o
watch,o
a,o
regular,B-show_type
show,o
.,o
,
Can,o
you,o
search,o
for,o
movies,o
shown,o
in,o
SF,B-location
.,o
,
Ash,B-movie_name
Is,I-movie_name
Purest,I-movie_name
White,I-movie_name
is,o
perfect,o
.,o
,
No,o
",",o
I,o
do,o
n't,o
want,o
to,o
purchase,o
now,o
.,o
What,o
time,o
can,o
I,o
watch,o
it,o
?,o
,
I,o
want,o
to,o
watch,o
it,o
on,o
2nd,B-show_date
of,I-show_date
March,I-show_date
.,o
,
Sounds,o
good,o
.,o
,
No,o
.,o
Thank,o
you,o
for,o
you,o
help,o
.,o
,
My,o
husband,o
and,o
I,o
want,o
to,o
watch,o
a,o
3d,B-show_type
movie,o
.,o
Where,o
is,o
the,o
closest,o
place,o
?,o
,
I,o
'm,o
in,o
San,B-location
Jose,I-location
.,o
Can,o
you,o
look,o
around,o
there,o
?,o
,
What,o
time,o
is,o
Breakthrough,B-movie_name
?,o
That,o
sounds,o
great,o
!,o
,
No,o
",",o
Sunday,B-show_date
this,I-show_date
week,I-show_date
when,o
we,o
have,o
a,o
babysitter,o
.,o
We,o
want,o
the,o
CineLux,B-theater_name
Almaden,I-theater_name
.,o
,
Where,o
is,o
the,o
theater,o
?,o
And,o
what,o
kind,o
of,o
movie,o
is,o
it,o
?,o
,
Perfect,o
!,o
,
No,o
",",o
I,o
do,o
n't,o
want,o
to,o
do,o
it,o
right,o
now,o
.,o
That,o
's,o
all,o
the,o
info,o
I,o
wanted,o
.,o
,
I,o
am,o
looking,o
for,o
a,o
movie,o
to,o
watch,o
.,o
,
I,o
would,o
love,o
to,o
see,o
a,o
3d,B-show_type
show,o
in,o
Menlo,B-location
Park.Can,o
you,o
help,o
me,o
find,o
one,o
?,o
,
Red,B-movie_name
Joan,I-movie_name
sounds,o
perfect,o
for,o
me,o
.,o
,
No,o
",",o
not,o
now,o
.,o
,
It,o
will,o
be,o
great,o
to,o
watch,o
at,o
Guild,B-theater_name
Theatre,I-theater_name
",",o
tell,o
me,o
please,o
at,o
what,o
time,o
can,o
I,o
watch,o
it,o
.,o
,
In,o
9th,B-show_date
of,I-show_date
this,I-show_date
month,I-show_date
it,o
will,o
be,o
great,o
for,o
me,o
.,o
,
Where,o
can,o
I,o
find,o
the,o
theater,o
?,o
,
You,o
can,o
tell,o
me,o
please,o
the,o
cost,o
of,o
ticket,o
and,o
what,o
type,o
of,o
movie,o
is,o
?,o
,
That,o
is,o
great,o
.That,o
was,o
all,o
that,o
I,o
needed,o
for,o
now,o
.,o
,
I,o
have,o
got,o
two,o
day,o
leave,o
jointly,o
",",o
i,o
wish,o
to,o
watch,o
a,o
move,o
.,o
Will,o
you,o
find,o
a,o
movie,o
to,o
watch,o
?,o
,
I,o
wish,o
to,o
watch,o
a,o
movies,o
shown,o
in,o
Morgan,B-location
Hill,I-location
.,o
So,o
Find,o
it,o
in,o
that,o
place,o
.,o
,
No,o
",",o
Not,o
at,o
all,o
.,o
Please,o
search,o
for,o
other,o
movies,o
.,o
Will,o
you,o
search,o
for,o
movies,o
shown,o
in,o
Union,I-theater_name
City,I-location
and,o
I,o
like,o
to,o
watch,o
at,o
Century,B-theater_name
Union,I-theater_name
Landing,I-theater_name
location,o
.,o
,
No,o
",",o
Not,o
interested,o
.,o
Find,o
some,o
other,o
movies,o
",",o
will,o
you,o
find,o
me,o
3d,B-show_type
movies,o
,
Ok,o
i,o
got,o
it,o
",",o
Movie,o
Pet,B-movie_name
Sematary,I-movie_name
is,o
Perfect,o
and,o
it,o
suits,o
my,o
taste,o
.,o
,
No,o
",",o
I,o
do,o
n't,o
want,o
to,o
purchase,o
now,o
.,o
,
At,o
what,o
time,o
i,o
shall,o
able,o
to,o
watch,o
that,o
movie,o
?,o
Whether,o
i,o
could,o
able,o
to,o
watch,o
it,o
on,o
2nd,B-show_date
of,I-show_date
this,I-show_date
month,I-show_date
.,o
,
Ok,o
",",o
great,o
.,o
will,o
you,o
tell,o
me,o
the,o
address,o
of,o
that,o
theater,o
?,o
,
What,o
about,o
its,o
ticket,o
cost,o
?,o
,
That,o
's,o
great,o
",",o
and,o
thanks,o
a,o
lot,o
,
Can,o
you,o
find,o
me,o
a,o
3D,o
movie,o
to,o
watch,o
?,o
,
Please,o
find,o
me,o
movies,o
in,o
Brentwood,B-location
.,o
,
What,o
else,o
do,o
you,o
have,o
?,o
,
I,o
do,o
n't,o
like,o
those,o
.,o
Show,o
me,o
movies,o
in,o
Pleasant,B-location
Hill,I-location
.,o
,
I,o
'd,o
like,o
to,o
watch,o
Hotel,B-movie_name
Mumbai,I-movie_name
.,o
What,o
time,o
is,o
the,o
show,o
?,o
,
I,o
'd,o
like,o
to,o
see,o
it,o
on,o
2nd,B-show_date
of,I-show_date
March,I-show_date
.,o
,
What,o
is,o
the,o
genre,o
?,o
,
That,o
sounds,o
perfect,o
.,o
That,o
's,o
all,o
I,o
need,o
for,o
now,o
.,o
,
I,o
interested,o
in,o
watching,o
a,o
movie,o
",",o
can,o
you,o
give,o
me,o
a,o
suggestion,o
?,o
,
I,o
am,o
in,o
Antioch,B-location
",",o
can,o
you,o
search,o
for,o
nearby,o
movies,o
?,o
,
I,o
am,o
more,o
interested,o
in,o
fantasy,B-genre
movies,o
",",o
can,o
you,o
give,o
me,o
movie,o
recommendations,o
for,o
the,o
AMC,B-theater_name
Deer,I-theater_name
Valley,I-theater_name
?,o
,
Hellboy,B-movie_name
would,o
be,o
perfect,o
to,o
watch,o
",",o
at,o
what,o
time,o
is,o
the,o
showing,o
?,o
,
I,o
want,o
to,o
see,o
the,o
movie,o
on,o
the,o
4th,B-show_date
of,I-show_date
this,I-show_date
month,I-show_date
.,o
,
How,o
much,o
will,o
the,o
ticket,o
cost,o
",",o
and,o
where,o
is,o
the,o
theater,o
located,o
?,o
,
That,o
sounds,o
good,o
",",o
that,o
is,o
all,o
I,o
needed,o
.,o
,
Can,o
you,o
search,o
a,o
movie,o
shown,o
in,o
Palo,B-location
Alto,I-location
?,o
I,o
want,o
to,o
watch,o
a,o
movie,o
.,o
,
Pillow,B-movie_name
Talk,I-movie_name
sounds,o
good,o
.,o
What,o
time,o
is,o
the,o
movie,o
?,o
,
I,o
am,o
planning,o
to,o
watch,o
a,o
regular,B-show_type
show,o
on,o
5th,B-show_date
of,I-show_date
this,I-show_date
month,I-show_date
.,o
,
That,o
sounds,o
good,o
.,o
,
No,o
",",o
I,o
am,o
not,o
ready,o
to,o
purchase,o
the,o
ticket,o
now,o
.,o
,
No,o
that,o
is,o
all,o
i,o
need,o
.,o
,
Find,o
a,o
movie,o
for,o
me,o
please,o
.,o
,
I,o
am,o
looking,o
for,o
a,o
movie,o
in,o
Alameda,B-location
.,o
,
Give,o
me,o
some,o
more,o
choices,o
please,o
Check,o
the,o
Alameda,B-theater_name
Theatre,I-theater_name
&,I-theater_name
Cineplex,I-theater_name
for,o
an,o
imax,B-show_type
show,o
.,o
,
The,B-movie_name
Poseidon,I-movie_name
Adventure,I-movie_name
is,o
exactly,o
what,o
I,o
want,o
.,o
When,o
does,o
it,o
start,o
?,o
,
Next,B-show_date
Friday,I-show_date
would,o
be,o
perfect,o
for,o
me,o
.,o
,
What,o
would,o
you,o
call,o
that,o
type,o
of,o
movie,o
?,o
,
That,o
sounds,o
right,o
thank,o
you,o
.,o
,
Nothing,o
I,o
can,o
think,o
of,o
and,o
thank,o
you,o
again,o
for,o
your,o
help,o
.,o
,
I,o
really,o
want,o
to,o
watch,o
a,o
Fantasy,B-genre
movie,o
.,o
Is,o
there,o
anything,o
available,o
?,o
,
I,o
'm,o
in,o
Campbell,B-location
.,o
I,o
'd,o
like,o
to,o
go,o
to,o
Pruneyard,B-theater_name
Cinemas,I-theater_name
.,o
,
Dumbo,B-movie_name
sounds,o
good,o
.,o
When,o
is,o
it,o
?,o
,
I,o
want,o
to,o
watch,o
the,o
imax,B-show_type
show,o
next,B-show_date
Friday,I-show_date
.,o
,
Are,o
there,o
any,o
other,o
showtimes,o
?,o
,
No,o
thanks,o
",",o
that,o
's,o
all,o
.,o
,
Please,o
help,o
me,o
find,o
a,o
movie,o
to,o
watch,o
.,o
,
Please,o
search,o
for,o
movies,o
showing,o
in,o
Mill,B-location
Valley,I-location
.,o
,
The,B-movie_name
Best,I-movie_name
of,I-movie_name
Enemies,I-movie_name
sounds,o
great,o
.,o
,
No,o
",",o
I,o
'm,o
not,o
going,o
to,o
buy,o
right,o
away,o
.,o
,
Please,o
find,o
out,o
the,o
screening,o
times,o
for,o
3d,B-show_type
shows,o
.,o
,
Yes,o
",",o
I,o
'd,o
love,o
to,o
watch,o
it,o
later,B-show_date
today,I-show_date
.,o
,
That,o
works,o
for,o
me,o
.,o
,
No,o
.,o
You,o
've,o
been,o
very,o
helpful,o
.,o
,
I,o
am,o
planning,o
to,o
catch,o
a,o
movie,o
with,o
my,o
friend,o
later,o
.,o
Can,o
you,o
recommend,o
a,o
3d,B-show_type
movie,o
?,o
,
I,o
want,o
to,o
know,o
what,o
movies,o
are,o
showing,o
in,o
Emeryville,B-location
.,o
I,o
am,o
particularly,o
interested,o
in,o
movies,o
of,o
the,o
Thriller,B-genre
genre,o
.,o
,
Yes,o
",",o
Pet,B-movie_name
Sematary,I-movie_name
sounds,o
great,o
!,o
,
No,o
",",o
I,o
will,o
buy,o
the,o
tickets,o
later,o
.,o
,
I,o
would,o
like,o
to,o
catch,o
the,o
movie,o
on,o
8th,B-show_date
of,I-show_date
March,I-show_date
.,o
Can,o
you,o
find,o
me,o
the,o
screen,o
times,o
for,o
this,o
show,o
on,o
that,o
date,o
?,o
,
That,o
's,o
perfect,o
.,o
,
No,o
.,o
I,o
appreciate,o
your,o
help,o
so,o
far,o
.,o
,
Can,o
you,o
find,o
me,o
a,o
funny,o
movie,o
to,o
watch,o
?,o
,
Can,o
you,o
find,o
me,o
a,o
3d,B-show_type
show,o
at,o
the,o
Guild,B-theater_name
Theatre,I-theater_name
at,o
Menlo,B-location
Park,I-location
?,o
,
Red,B-movie_name
Joan,I-movie_name
will,o
work,o
.,o
what,o
times,o
are,o
avaliable,o
for,o
the,o
9th,B-show_date
of,I-show_date
this,I-show_date
month,I-show_date
.,o
,
Thanks,o
thats,o
everything,o
,
Can,o
you,o
tell,o
me,o
what,o
movies,o
are,o
playing,o
at,o
Century,B-theater_name
Cinemas,I-theater_name
?,o
,
In,o
San,B-location
Leandro,I-location
.,o
I,o
'd,o
like,o
to,o
watch,o
the,o
3d,B-show_type
show,o
.,o
,
Breakthrough,B-movie_name
sound,o
great,o
!,o
I,o
'd,o
like,o
to,o
watch,o
it,o
on,o
the,B-show_date
2nd,I-show_date
.,o
What,o
time,o
is,o
it,o
playing,o
?,o
,
Sounds,o
good,o
.,o
I,o
do,o
n't,o
need,o
anything,o
else,o
.,o
,
I,o
want,o
to,o
watch,o
a,o
movie,o
at,o
the,o
theater,o
.,o
,
Can,o
you,o
look,o
for,o
movies,o
in,o
Livermore,B-location
?,o
,
No,o
thanks,o
.,o
I,o
like,o
adventure,B-genre
movies,o
and,o
I,o
want,o
to,o
watch,o
an,o
Imax,o
show,o
.,o
,
Shazam,B-movie_name
!,I-movie_name
sounds,o
perfect,o
!,I-movie_name
,
No,o
thank,o
you,o
.,o
What,o
times,o
is,o
it,o
showing,o
?,o
,
2nd,B-show_date
of,I-show_date
March,I-show_date
.,o
,
How,o
about,o
Friday,B-show_date
next,I-show_date
week,I-show_date
at,o
Livermore,B-theater_name
Cinema,I-theater_name
?,o
,
What,o
is,o
the,o
price,o
?,o
,
What,o
is,o
the,o
address,o
?,o
,
Sounds,o
good,o
",",o
that,o
is,o
all,o
.,o
,
I,o
want,o
to,o
watch,o
a,o
3d,B-show_type
movice,o
in,o
Emeryville,B-location
.,o
,
I,o
love,o
to,o
watch,o
Pet,B-movie_name
Sematary,I-movie_name
.,o
,
No,o
",",o
I,o
want,o
to,o
buy,o
tickets,o
later,o
.,o
,
I,o
want,o
to,o
watch,o
the,B-show_date
movie,o
on,o
the,B-show_date
8th,I-show_date
at,o
AMC,B-theater_name
Bay,I-theater_name
Street,I-theater_name
.,o
,
Where,o
is,o
the,o
theater,o
?,o
What,o
is,o
this,o
movie,o
about,o
?,o
,
That,o
',o
s,o
all,o
.,o
,
Hi,o
",",o
I,o
would,o
like,o
to,o
search,o
for,o
movies,o
currently,o
shown,o
at,o
Albany,B-theater_name
Twin,I-theater_name
.,o
,
I,o
would,o
prefer,o
movies,o
shown,o
in,o
Albany,B-location
.,o
,
Red,B-movie_name
Joan,I-movie_name
is,o
great,o
!,o
,
Not,o
yet,o
",",o
what,o
are,o
the,o
available,o
time,o
slots,o
for,o
this,o
movie,o
next,B-show_date
Tuesday,I-show_date
?,o
,
That,o
's,o
great,o
!,o
How,o
much,o
does,o
the,o
ticket,o
cost,o
?,o
,
That,o
sounds,o
great,o
.,o
,
Nope,o
!,o
That,o
's,o
all,o
the,o
help,o
I,o
need,o
.,o
,
Can,o
you,o
find,o
me,o
a,o
movie,o
to,o
watch,o
at,o
Edwards,B-theater_name
Fairfield,I-theater_name
?,o
,
Sure,o
.,o
Search,o
any,o
kind,o
of,o
movies,o
in,o
Fairfield,B-location
.,o
,
I,o
'd,o
particularly,o
like,o
a,o
3d,B-show_type
movie,o
.,o
,
How,B-movie_name
to,I-movie_name
Train,I-movie_name
Your,I-movie_name
Dragon,I-movie_name
:,I-movie_name
The,I-movie_name
Hidden,I-movie_name
World,I-movie_name
sounds,o
awesome,o
!,o
,
No,o
",",o
not,o
at,o
this,I-show_date
moment,o
?,o
At,o
what,o
time,o
is,o
it,o
screening,o
?,o
I,o
'd,o
like,o
to,o
go,o
on,o
the,o
1st,B-show_date
of,I-show_date
this,I-show_date
month,I-show_date
.,o
,
How,o
much,o
for,o
a,o
ticket,o
?,o
,
That,o
sounds,o
perfect,o
.,o
,
No,o
",",o
not,o
at,o
the,o
moment,o
.,o
Thanks,o
a,o
lot,o
!,o
,
I,o
would,o
like,o
to,o
find,o
a,o
movie,o
to,o
watch,o
.,o
,
Can,o
you,o
help,o
me,o
search,o
for,o
movies,o
that,o
are,o
playing,o
in,o
Emeryville,B-location
?,o
,
I,o
like,o
Comedy,B-genre
movies,o
",",o
can,o
you,o
please,o
help,o
me,o
find,o
one,o
?,o
,
Missing,B-movie_name
Link,I-movie_name
is,o
perfect,o
.,o
What,o
time,o
would,o
I,o
be,o
able,o
to,o
watch,o
it,o
?,o
I,o
would,o
like,o
to,o
watch,o
it,o
on,o
the,o
8th,B-show_date
of,I-show_date
this,I-show_date
month,I-show_date
.,o
,
Sounds,o
good,o
",",o
thanks,o
.,o
That,o
's,o
all,o
I,o
need,o
!,o
,
Can,o
you,o
find,o
me,o
a,o
movie,o
to,o
watch,o
?,o
,
I,o
want,o
to,o
watch,o
something,o
in,o
Imax,o
in,o
San,B-location
Francisco,I-location
,
I,o
do,o
n't,o
really,o
like,o
any,o
of,o
those,o
.,o
How,o
about,o
some,o
Drama,B-genre
films,o
?,o
I,o
want,o
to,o
watch,o
it,o
at,o
United,B-theater_name
Artists,I-theater_name
Stonestown,I-theater_name
Twin,I-theater_name
.,o
,
The,B-movie_name
Mustang,I-movie_name
sounds,o
good,o
.,o
What,o
are,o
the,o
times,o
if,o
I,o
want,o
to,o
watch,o
it,o
Wednesday,B-show_date
next,I-show_date
week,I-show_date
?,o
,
Where,o
's,o
the,o
theater,o
located,o
?,o
,
Okay,o
",",o
sounds,o
good,o
.,o
That,o
's,o
everything,o
.,o
,
I,o
want,o
to,o
find,o
a,o
movie,o
to,o
watch,o
.,o
I,o
like,o
comic,B-genre
movies,o
.,o
I,o
want,o
to,o
watch,o
at,o
Century,B-theater_name
Napa,I-theater_name
Valley,I-theater_name
.,o
,
I,o
want,o
to,o
watch,o
a,o
